;Unnamed: 0;CLIENTNUM;Total_Trans_Amt;Total_Amt_Chng_Q4_Q1;Total_Ct_Chng_Q4_Q1;Total_Trans_Ct;Total_Revolving_Bal;Attrition_Flag
6076;6076;804661083;4821;0.883;0.711;77;1506;0
6077;6077;720977358;4269;0.514;0.857;78;1689;0
6078;6078;718420308;4208;0.724;0.786;75;1658;0
6079;6079;714046608;3572;0.565;0.738;73;1395;0
6080;6080;718048608;5120;1.008;0.805;74;1325;0
6081;6081;718497033;3723;0.735;0.767;53;0;0
6082;6082;711801933;2092;0.641;0.68;42;0;1
6083;6083;716282208;1702;0.163;0.125;36;0;1
6084;6084;789076083;4608;0.854;0.647;84;1475;0
6085;6085;714045783;2160;0.535;0.353;46;1965;1
6086;6086;769720683;4914;0.791;0.765;60;1884;0
6087;6087;721092783;3982;0.59;0.581;68;1290;0
6088;6088;720243933;2784;0.637;0.581;49;0;1
6089;6089;818502708;4885;0.784;0.83;86;1674;0
6090;6090;712942308;3730;0.664;0.718;67;1527;0
6091;6091;714262533;4252;0.8;0.814;78;1306;0
6092;6092;714708183;4070;0.606;0.574;74;0;0
6093;6093;718285308;3576;0.561;0.833;55;0;0
6094;6094;720595083;4530;0.595;1.029;69;1278;0
6095;6095;787501758;4188;0.61;0.545;68;1237;0
6096;6096;714990633;4382;0.562;0.783;82;1696;0
6097;6097;714652383;4580;0.89;1.056;74;0;0
6098;6098;788776008;4683;0.698;0.896;91;1161;0
6099;6099;709176108;4586;0.814;0.646;79;621;0
6100;6100;719354433;4042;0.815;0.592;78;1629;0
6101;6101;709368483;4323;0.913;0.571;77;0;0
6102;6102;717621333;4592;0.955;0.902;78;1871;0
6103;6103;716272158;2693;0.741;0.436;56;2517;1
6104;6104;803355408;4813;0.891;0.674;77;1659;0
6105;6105;717073308;4804;0.894;0.814;78;727;0
6106;6106;789105183;4401;0.552;0.776;87;2488;0
6107;6107;721305408;4761;0.58;0.884;81;0;0
6108;6108;715739733;5293;0.715;0.76;88;1141;0
6109;6109;779217333;3922;0.719;1.027;75;1502;0
6110;6110;712133508;4734;0.697;0.596;75;1582;0
6111;6111;714602658;1998;0.393;0.161;36;0;1
6112;6112;712446783;2400;0.724;0.323;41;1530;1
6113;6113;720049083;2355;0.849;0.567;47;0;1
6114;6114;824172258;4495;0.73;0.833;77;1510;0
6115;6115;717695058;4763;0.743;0.854;76;0;0
6116;6116;719782458;3981;0.778;0.949;76;1992;0
6117;6117;718141983;5187;0.81;0.712;89;1295;0
6118;6118;718853358;5104;0.543;0.545;85;2517;0
6119;6119;772539558;4623;0.579;0.548;65;0;0
6120;6120;817094283;5173;0.773;0.733;78;903;0
6121;6121;716932308;4460;0.909;0.837;79;634;0
6122;6122;714738858;4620;0.796;0.884;81;1714;0
6123;6123;772409733;4742;0.901;0.698;90;2307;0
6124;6124;717534108;4421;0.866;0.881;79;1410;0
6125;6125;816378033;1989;0.591;0.741;47;1104;1
6126;6126;790141308;4436;0.723;0.756;79;0;0
6127;6127;710770383;4915;0.611;0.769;92;582;0
6128;6128;711351108;4671;0.847;0.694;61;1804;0
6129;6129;713744058;5232;1.1;0.814;78;1509;0
6130;6130;708998583;4141;0.516;0.74;87;0;0
6131;6131;827451333;2615;0.641;0.423;37;0;1
6132;6132;714228558;4749;0.74;0.864;82;0;0
6133;6133;797668983;4396;0.795;0.628;70;0;0
6134;6134;713023158;4239;0.948;0.733;78;2143;0
6135;6135;709982658;4226;0.622;0.638;77;2038;0
6136;6136;715398858;4360;0.725;0.857;78;1203;0
6137;6137;715615233;4507;0.703;0.955;86;1812;0
6138;6138;710650608;4812;0.649;0.771;85;1480;0
6139;6139;803214108;5055;0.716;1.0;68;1826;0
6140;6140;717202083;2619;0.838;0.519;41;0;1
6141;6141;719051733;5047;0.73;0.882;64;889;0
6142;6142;789900633;4288;0.58;0.725;69;1522;0
6143;6143;789122808;2907;0.875;0.406;45;0;1
6144;6144;709902108;4927;0.665;0.944;70;794;0
6145;6145;713666058;4264;0.672;0.617;76;1915;0
6146;6146;711453783;4666;0.621;0.682;74;1452;0
6147;6147;778936008;5103;0.852;0.844;83;0;0
6148;6148;708085458;3940;0.827;0.952;82;0;0
6149;6149;749067633;4015;0.797;0.51;77;0;0
6150;6150;716170308;4715;0.936;0.72;86;2003;0
6151;6151;711507783;1930;0.354;0.519;41;0;1
6152;6152;819752133;4695;0.833;0.872;73;986;0
6153;6153;711061908;4039;0.943;0.852;50;749;0
6154;6154;744231708;4166;0.677;0.868;71;788;0
6155;6155;716856408;2392;0.777;0.375;44;0;1
6156;6156;711780108;4792;0.379;0.588;81;1578;0
6157;6157;715178733;4817;0.648;0.75;77;1611;0
6158;6158;721418133;4535;0.685;0.745;82;972;0
6159;6159;720124758;2239;0.654;0.621;47;450;1
6160;6160;809068983;5238;0.758;0.708;82;0;0
6161;6161;711052308;4453;0.905;0.923;75;2432;0
6162;6162;718967433;4918;0.888;0.8;81;0;0
6163;6163;709827933;3659;0.62;0.52;76;1196;0
6164;6164;787568433;4518;0.689;0.795;79;936;0
6165;6165;720256158;4279;0.67;0.531;75;0;0
6166;6166;715435758;4711;0.692;0.878;77;1231;0
6167;6167;719505483;4431;0.71;0.816;89;0;0
6168;6168;721247883;3621;0.635;0.886;83;922;0
6169;6169;772220433;4484;0.93;0.841;81;1187;0
6170;6170;789692283;4655;0.44;0.784;66;0;0
6171;6171;815091333;4705;0.81;1.2;77;2196;0
6172;6172;778732158;4037;0.648;0.729;83;0;0
6173;6173;715129233;4748;0.588;0.51;74;1634;0
6174;6174;714083208;4656;0.727;0.6;80;1304;0
6175;6175;716559108;4296;0.575;0.838;68;2418;0
6176;6176;715102308;2245;0.308;0.679;47;1277;0
6177;6177;768814983;4284;0.685;0.809;85;1937;0
6178;6178;788744058;4506;0.886;0.86;80;1361;0
6179;6179;782802033;2108;0.585;0.618;55;1472;1
6180;6180;708499608;4042;0.452;0.95;78;1299;0
6181;6181;794947683;4541;1.158;0.818;60;1189;0
6182;6182;716442333;4977;0.757;0.692;88;1468;0
6183;6183;772189308;4899;0.773;0.771;62;1888;0
6184;6184;721529583;3532;0.797;0.674;72;2413;0
6185;6185;713578608;4082;0.808;0.822;82;0;0
6186;6186;718976283;4388;0.611;0.535;66;1071;0
6187;6187;711505308;4727;0.565;0.627;83;1619;0
6188;6188;711131958;4621;0.77;0.821;71;881;0
6189;6189;714687858;4538;0.53;1.05;82;0;0
6190;6190;780289308;2418;0.814;0.781;57;0;1
6191;6191;708504783;3480;0.678;0.632;62;1333;0
6192;6192;778857108;4337;1.092;0.8;81;0;0
6193;6193;756598833;5389;0.817;0.826;84;1204;0
6194;6194;718748133;3876;0.61;0.763;67;0;0
6195;6195;714503433;2212;0.507;0.387;43;950;1
6196;6196;710869008;5108;0.92;1.0;78;0;0
6197;6197;779643858;4100;1.064;0.708;82;1037;0
6198;6198;715250583;4277;0.723;0.788;59;1138;0
6199;6199;714396558;4683;0.678;0.706;87;0;0
6200;6200;752766783;4106;0.549;0.723;81;2074;0
6201;6201;715532208;3807;0.766;0.564;61;1504;0
6202;6202;719130558;4085;0.717;0.971;69;1000;0
6203;6203;806232408;4022;0.881;1.167;65;0;0
6204;6204;715497558;2598;0.868;0.469;47;0;1
6205;6205;716303583;4858;0.715;0.738;73;1617;0
6206;6206;713522058;4299;0.636;0.844;59;871;0
6207;6207;719074308;4621;0.778;1.147;73;687;0
6208;6208;711881733;4548;0.855;0.652;76;0;0
6209;6209;710310108;4665;0.624;0.816;89;1705;0
6210;6210;715814433;3565;0.446;0.729;83;1160;0
6211;6211;717252483;2196;0.729;0.75;35;0;1
6212;6212;770874483;4302;0.617;0.51;74;1267;0
6213;6213;719742108;2372;0.782;0.63;44;0;1
6214;6214;711064008;3616;0.727;0.619;68;2390;0
6215;6215;717208833;2703;0.789;1.0;56;0;1
6216;6216;709022883;4257;0.651;0.648;89;0;0
6217;6217;713653983;4342;0.729;0.776;87;1136;0
6218;6218;713463708;2493;0.628;0.5;42;0;1
6219;6219;789143283;4868;0.802;0.81;76;1175;0
6220;6220;778550583;4808;0.779;0.673;87;0;0
6221;6221;711181608;4129;0.824;0.744;68;0;0
6222;6222;711790308;2538;0.665;0.581;49;632;1
6223;6223;779791908;4970;0.961;0.889;85;0;0
6224;6224;789515283;4784;0.765;0.605;69;1494;0
6225;6225;712046808;2003;0.489;0.593;43;1558;1
6226;6226;712169883;4190;0.947;0.805;74;1079;0
6227;6227;712637283;5182;0.668;0.814;78;1602;0
6228;6228;715555833;4167;0.695;0.593;86;0;0
6229;6229;708712833;4483;0.504;0.5;72;1037;0
6230;6230;717841683;3915;0.81;0.674;72;1085;0
6231;6231;708689958;4748;0.694;0.692;88;1744;0
6232;6232;708888633;2724;0.95;0.9;38;895;1
6233;6233;721012983;3528;0.738;0.743;61;1417;0
6234;6234;812406183;2207;0.605;0.64;41;0;1
6235;6235;714595983;2030;0.383;0.37;37;522;1
6236;6236;715725858;4893;0.911;0.81;76;1346;0
6237;6237;720270633;2709;0.737;0.385;54;0;1
6238;6238;720269283;4351;1.1;0.83;86;1651;0
6239;6239;710142258;4665;0.737;0.763;67;909;0
6240;6240;708525108;4120;0.669;0.711;77;1134;0
6241;6241;709621008;4135;0.729;0.767;76;1482;0
6242;6242;717181833;3768;0.678;0.967;59;891;0
6243;6243;711288558;4670;0.876;0.638;77;1174;0
6244;6244;718653333;2037;0.549;0.292;31;0;1
6245;6245;766628733;4965;1.058;0.805;74;0;0
6246;6246;711724083;1903;0.513;0.63;44;1647;1
6247;6247;719690733;4346;0.604;0.795;70;1989;0
6248;6248;770783508;4084;0.761;0.8;72;0;0
6249;6249;713422083;2560;0.582;0.788;59;0;1
6250;6250;718026858;4751;0.63;0.86;80;1490;0
6251;6251;716028108;4667;0.891;0.93;83;0;0
6252;6252;712222758;2500;0.703;0.119;47;0;1
6253;6253;718436133;4289;0.935;0.868;71;1244;0
6254;6254;719313633;4244;0.861;0.656;53;1936;0
6255;6255;814586958;4624;0.752;0.705;75;2042;0
6256;6256;804344733;4303;0.807;0.78;89;916;0
6257;6257;717166383;5097;0.857;0.673;82;1465;0
6258;6258;713060283;3746;1.127;1.189;81;1164;0
6259;6259;713070033;4830;0.737;0.756;79;787;0
6260;6260;793625583;4674;0.969;0.718;67;2090;0
6261;6261;713918358;4900;0.888;0.8;81;1682;0
6262;6262;714308283;4119;0.678;0.667;70;1171;0
6263;6263;714086133;4576;0.747;0.766;83;1450;0
6264;6264;718872858;4476;0.694;0.927;79;2121;0
6265;6265;718148358;2447;0.74;0.577;41;0;1
6266;6266;709665783;4800;0.889;0.795;70;0;0
6267;6267;708483708;4336;0.506;0.61;66;0;0
6268;6268;715347783;3063;0.628;0.9;57;1524;0
6269;6269;709054083;4816;0.831;0.881;79;1911;0
6270;6270;807915408;4479;0.743;0.822;82;0;0
6271;6271;794507133;2880;0.776;0.353;46;0;1
6272;6272;712569408;4925;0.773;0.745;82;1385;0
6273;6273;788805108;4259;0.593;0.86;80;1775;0
6274;6274;710150208;3834;0.912;0.643;69;1250;0
6275;6275;711825558;3595;0.705;0.857;65;1115;0
6276;6276;712891833;3875;0.723;0.75;84;1902;0
6277;6277;719680908;4878;0.878;0.826;84;691;0
6278;6278;801053208;4199;0.975;0.826;84;1270;0
6279;6279;758642733;5163;0.963;0.973;73;1054;0
6280;6280;771201408;5299;0.69;0.875;75;2126;0
6281;6281;789523683;4348;0.748;0.51;77;1865;0
6282;6282;767266758;2473;0.786;0.75;49;0;1
6283;6283;713732883;4771;0.658;0.761;81;0;0
6284;6284;720739083;2716;0.865;0.703;63;0;1
6285;6285;718010133;3703;0.976;1.179;61;1641;0
6286;6286;771518658;4553;0.79;0.731;90;1339;0
6287;6287;710508858;4317;0.818;0.884;81;2517;0
6288;6288;772590408;3964;0.676;0.837;90;1379;0
6289;6289;719334408;4286;0.902;0.614;71;1483;0
6290;6290;717500133;4240;0.635;0.853;63;599;0
6291;6291;720988083;4425;0.802;0.717;79;1080;0
6292;6292;713594883;2380;0.621;0.87;43;849;1
6293;6293;719848908;4087;0.587;0.78;73;0;0
6294;6294;714962658;2482;0.862;0.6;40;0;1
6295;6295;717429258;2450;0.784;0.406;45;500;1
6296;6296;717022533;4088;0.899;0.886;66;0;0
6297;6297;710853033;4024;0.417;0.783;82;1204;0
6298;6298;709548783;2100;0.602;0.588;54;0;1
6299;6299;780055308;4482;0.83;0.636;54;0;0
6300;6300;714252933;4737;0.744;0.818;80;0;0
6301;6301;713336883;2285;0.457;0.643;46;0;1
6302;6302;713119308;4339;0.801;0.783;82;0;0
6303;6303;710815608;4521;1.344;0.628;70;1530;0
6304;6304;809626983;2790;0.707;0.321;37;0;1
6305;6305;803398983;4823;0.712;0.829;64;864;0
6306;6306;717568308;4355;0.703;0.857;78;0;0
6307;6307;711694083;4724;0.694;0.775;71;1251;0
6308;6308;712258308;4394;0.806;0.63;75;1483;0
6309;6309;713884458;4425;0.662;0.766;83;2142;0
6310;6310;716160708;5225;0.742;0.679;94;1677;0
6311;6311;772728933;2511;0.65;0.6;40;813;1
6312;6312;815320383;2690;0.717;0.955;43;0;1
6313;6313;712117983;4787;0.882;0.714;60;1853;0
6314;6314;788694558;4463;0.573;0.812;87;661;0
6315;6315;709275558;4238;0.76;0.719;55;0;0
6316;6316;711216933;5026;0.938;0.711;77;1299;0
6317;6317;717069033;4778;0.534;0.97;65;1153;0
6318;6318;714992733;3962;0.615;0.938;62;2081;0
6319;6319;809445858;5000;0.659;0.837;79;750;0
6320;6320;708859158;4341;0.865;0.951;80;703;0
6321;6321;710040483;3895;0.527;0.776;87;2124;0
6322;6322;714667608;4256;0.627;0.529;78;0;0
6323;6323;714475908;1732;0.4;0.393;39;0;1
6324;6324;713656308;4210;0.618;0.5;75;0;0
6325;6325;716790633;1789;0.393;0.357;38;0;1
6326;6326;716127333;2300;0.557;0.552;45;484;1
6327;6327;713017758;5056;0.754;0.809;85;1135;0
6328;6328;717893358;4452;0.882;0.512;65;1456;0
6329;6329;780032208;2223;0.574;0.679;47;0;1
6330;6330;720219633;4108;0.794;1.258;70;1544;0
6331;6331;711676008;3603;0.799;0.967;59;991;0
6332;6332;714192033;4018;0.722;0.8;63;1870;0
6333;6333;713442933;5219;0.824;0.686;86;2208;0
6334;6334;789052308;2451;0.817;0.727;38;0;1
6335;6335;714948858;2935;0.842;0.933;58;2517;1
6336;6336;711772983;4678;0.835;0.972;71;1293;0
6337;6337;802937058;4480;0.768;0.702;80;1859;0
6338;6338;712493058;4524;0.719;0.756;72;0;0
6339;6339;718808883;3705;0.56;0.917;69;0;0
6340;6340;719685408;2505;0.783;0.536;43;318;1
6341;6341;708829758;3877;0.307;0.375;66;761;0
6342;6342;710792733;4491;1.041;0.786;75;638;0
6343;6343;716838633;4869;0.928;0.615;84;1341;0
6344;6344;714041283;4735;0.813;0.766;83;1663;0
6345;6345;710284233;2439;0.98;0.72;43;0;1
6346;6346;752944533;5067;0.646;0.725;88;1269;0
6347;6347;713312208;1868;0.414;0.31;38;0;1
6348;6348;804045933;4284;0.779;0.682;74;2414;0
6349;6349;716662683;5069;0.965;1.025;81;1820;0
6350;6350;713432508;4593;0.806;1.0;72;1749;0
6351;6351;799475658;4508;1.071;0.756;79;1300;0
6352;6352;719849958;4779;0.627;0.93;83;1884;0
6353;6353;715803933;4422;0.64;0.585;65;1371;0
6354;6354;779486433;4209;0.613;0.767;76;2169;0
6355;6355;708281433;3848;0.565;0.705;75;0;0
6356;6356;779844408;2137;0.481;0.333;40;0;1
6357;6357;721306908;3440;0.57;0.704;46;540;0
6358;6358;713964858;4074;0.793;0.8;81;887;0
6359;6359;717545808;4549;0.667;0.75;70;1987;0
6360;6360;771232533;4249;0.761;0.8;81;1283;0
6361;6361;710883483;4661;0.686;0.735;85;2066;0
6362;6362;801715383;2216;0.576;0.545;51;0;1
6363;6363;719594433;4672;0.63;0.65;66;1434;0
6364;6364;716310633;5037;0.588;0.68;84;2481;0
6365;6365;714188883;2345;0.654;0.286;36;0;1
6366;6366;772437633;4578;0.703;0.756;72;0;0
6367;6367;708536283;2653;0.624;0.586;46;2517;1
6368;6368;772569033;4572;0.848;0.8;90;1236;0
6369;6369;714443883;4593;0.57;0.8;81;0;0
6370;6370;710369658;4488;0.725;0.736;92;2353;0
6371;6371;788440083;3807;0.625;0.864;82;1384;0
6372;6372;773332908;4221;0.806;0.766;83;1900;0
6373;6373;709307808;2507;0.621;0.472;53;0;1
6374;6374;712507758;5471;0.841;0.642;87;1903;0
6375;6375;715701033;2112;0.753;0.769;46;1761;1
6376;6376;718478883;4424;0.513;0.723;81;0;0
6377;6377;788734158;4493;0.885;1.034;59;0;0
6378;6378;794490858;4775;0.904;0.605;61;1387;0
6379;6379;718397658;3627;0.745;1.179;61;1231;0
6380;6380;718826883;2506;0.821;0.44;36;0;1
6381;6381;716733933;5051;0.664;1.065;64;725;0
6382;6382;809307108;4209;0.794;0.833;77;1182;0
6383;6383;778671483;4143;0.695;0.595;67;1008;0
6384;6384;815504583;2275;0.684;0.483;43;0;1
6385;6385;789319458;4219;0.703;0.477;65;1481;0
6386;6386;710382108;4204;0.778;0.8;63;2423;0
6387;6387;720895533;4885;0.986;1.053;78;1056;0
6388;6388;709891608;1949;0.517;0.483;43;0;1
6389;6389;717136533;4883;0.721;0.825;73;835;0
6390;6390;790164408;4869;0.722;0.75;77;2094;0
6391;6391;795613233;4949;0.649;0.81;76;1494;0
6392;6392;709009833;4621;0.766;0.675;67;0;0
6393;6393;720054183;5112;0.864;0.87;86;2228;0
6394;6394;713193408;3816;0.738;0.829;75;2076;0
6395;6395;801508383;4498;0.592;0.635;85;1721;0
6396;6396;711949683;1883;0.53;0.63;44;2517;1
6397;6397;787747308;2494;0.746;0.345;39;2517;1
6398;6398;720064158;4323;0.709;0.667;70;0;0
6399;6399;779104608;2819;0.689;0.6;48;0;1
6400;6400;715477233;4037;0.95;1.029;69;1430;0
6401;6401;719524383;4105;0.697;0.553;73;1670;0
6402;6402;713804883;1799;0.323;0.167;28;0;1
6403;6403;710359458;4456;0.995;0.522;70;1807;0
6404;6404;716311683;3452;0.655;0.862;54;1448;0
6405;6405;753795633;2327;0.699;0.81;38;2517;1
6406;6406;780076833;4088;0.718;0.61;66;1008;0
6407;6407;716019333;4091;0.865;0.907;82;1789;0
6408;6408;820657083;3819;0.804;0.6;72;800;0
6409;6409;716901858;3691;0.562;0.51;77;0;0
6410;6410;756571983;4951;0.942;0.932;85;1103;0
6411;6411;817607358;2227;0.767;0.63;44;0;1
6412;6412;778268508;4448;0.672;0.792;86;1966;0
6413;6413;778984383;4622;0.853;0.78;73;2039;0
6414;6414;720771933;4434;0.829;0.568;69;0;0
6415;6415;748827033;4780;0.841;0.615;84;0;0
6416;6416;712591983;4104;0.566;0.927;79;1960;0
6417;6417;712181658;4983;0.62;0.755;86;1552;0
6418;6418;712297683;2196;0.693;0.75;35;0;1
6419;6419;714684933;2725;0.729;0.577;41;0;1
6420;6420;720742083;2431;0.816;0.394;46;2425;1
6421;6421;772310958;4965;0.722;0.541;94;822;0
6422;6422;715343883;4693;1.037;0.833;66;1297;0
6423;6423;720470133;4576;0.597;0.706;87;1483;0
6424;6424;710420133;4416;0.63;0.581;68;0;0
6425;6425;720933408;4798;0.589;0.712;89;1825;0
6426;6426;716304483;5029;0.7;0.792;86;2372;0
6427;6427;719534058;4380;0.582;0.781;57;1942;0
6428;6428;710515308;5025;0.891;0.647;84;1904;0
6429;6429;797241108;4500;0.742;0.66;83;1080;0
6430;6430;708884658;4828;0.873;0.8;90;1565;0
6431;6431;794475483;4654;0.69;0.639;59;1043;0
6432;6432;714315858;5429;1.0;0.732;71;1650;0
6433;6433;717217983;5409;0.959;0.881;79;2517;0
6434;6434;721124658;2625;0.5;0.5;63;0;1
6435;6435;716753058;4813;0.683;0.814;78;564;0
6436;6436;711069483;4884;0.706;0.881;79;0;0
6437;6437;708478233;4348;0.624;0.837;90;1238;0
6438;6438;710783358;4442;0.786;0.771;85;1764;0
6439;6439;713710383;2659;0.775;0.833;55;2517;0
6440;6440;720815208;2395;0.556;0.306;47;216;1
6441;6441;721338783;3427;0.733;0.6;72;2517;0
6442;6442;714121983;4694;0.641;0.75;84;1400;0
6443;6443;715061733;3539;1.282;0.929;81;1060;0
6444;6444;720520308;2427;0.69;0.625;52;2517;1
6445;6445;806908608;3942;0.691;1.229;78;0;0
6446;6446;798972183;2520;0.829;0.583;38;526;1
6447;6447;715030308;4680;0.892;0.971;67;929;0
6448;6448;708244458;3485;0.712;0.895;72;1517;0
6449;6449;789479058;4459;0.835;0.833;66;0;0
6450;6450;784998108;4203;0.631;0.727;76;0;0
6451;6451;711808383;4476;1.016;0.735;85;1709;0
6452;6452;770839608;4611;0.803;0.783;82;1427;0
6453;6453;713866308;4135;0.9;0.689;76;2004;0
6454;6454;714250908;2231;0.419;0.875;60;2517;1
6455;6455;739317558;4899;0.662;0.867;84;2369;0
6456;6456;718702908;4312;0.92;0.647;84;1041;0
6457;6457;720644883;5104;0.73;0.851;87;1867;0
6458;6458;717182883;4169;0.855;0.947;74;1432;0
6459;6459;719384433;2581;0.654;0.781;57;1203;1
6460;6460;787301208;3763;0.706;0.85;74;0;0
6461;6461;720924633;4397;0.984;0.553;73;0;0
6462;6462;721316358;4086;0.379;0.771;62;632;0
6463;6463;716118633;4328;0.824;0.622;73;2177;0
6464;6464;789880533;2404;0.79;0.56;39;1651;1
6465;6465;711221958;2646;0.703;0.464;41;0;1
6466;6466;715510683;4665;0.844;0.745;82;1362;0
6467;6467;718689258;4203;0.778;0.851;87;1101;0
6468;6468;716368008;2925;1.008;0.414;41;959;1
6469;6469;712092783;2027;0.664;0.448;42;0;1
6470;6470;789541458;4840;1.189;1.073;85;977;0
6471;6471;719539458;5170;0.722;0.86;93;0;0
6472;6472;713082708;4183;0.342;0.489;67;991;0
6473;6473;794665608;4510;0.817;0.903;59;582;0
6474;6474;712827258;5046;1.023;0.925;77;0;0
6475;6475;714525633;4233;0.708;0.884;81;1023;0
6476;6476;708726708;2192;0.752;0.458;35;599;1
6477;6477;768498258;4740;0.8;0.694;83;1642;0
6478;6478;712767858;2181;0.491;0.593;43;1223;1
6479;6479;709231683;4861;0.659;0.75;84;901;0
6480;6480;712445583;2323;0.663;0.469;47;0;1
6481;6481;711461658;3228;0.672;0.708;82;1197;0
6482;6482;713891133;1890;0.407;0.387;43;834;1
6483;6483;710074458;4290;0.625;0.875;90;996;0
6484;6484;779279883;1628;0.061;0.077;42;0;1
6485;6485;719674533;4040;0.912;0.689;76;1527;0
6486;6486;716535408;3843;0.558;0.605;69;1462;0
6487;6487;710319108;4542;0.758;0.921;73;1298;0
6488;6488;714777858;4858;0.72;0.917;69;2066;0
6489;6489;769974258;3830;0.644;0.673;82;0;0
6490;6490;717819633;4124;1.072;0.839;57;1463;0
6491;6491;712953483;1811;0.75;0.5;39;0;1
6492;6492;779029458;2725;0.67;0.424;47;0;1
6493;6493;721321383;4418;0.872;0.818;80;1148;0
6494;6494;716973333;5080;0.615;0.81;76;1676;0
6495;6495;709946658;4629;0.736;0.706;58;1211;0
6496;6496;709243533;4552;0.847;0.829;75;1815;0
6497;6497;709999308;3477;0.75;0.857;78;0;0
6498;6498;712389108;4058;0.651;0.766;83;2107;0
6499;6499;712305333;4064;0.806;0.806;65;2505;0
6500;6500;812785158;4331;0.607;0.5;63;1797;0
6501;6501;765459858;2511;0.632;0.556;56;0;1
6502;6502;714894708;2777;0.702;0.552;45;2517;1
6503;6503;711296508;4776;0.886;0.889;85;2455;0
6504;6504;795713058;4292;0.55;0.652;76;1753;0
6505;6505;789487308;4106;0.644;0.902;78;0;0
6506;6506;720130233;2536;0.791;0.364;45;0;1
6507;6507;789047208;4983;1.036;0.795;79;1610;0
6508;6508;715864983;4870;0.641;0.844;83;0;0
6509;6509;708765933;4866;0.554;0.62;81;887;0
6510;6510;809320908;4160;0.742;0.867;84;0;0
6511;6511;779324358;4013;0.687;0.756;79;1603;0
6512;6512;713730108;4686;0.426;0.675;67;1258;0
6513;6513;711783483;3562;0.842;0.895;72;984;0
6514;6514;719294433;4366;0.806;0.659;68;520;0
6515;6515;718279008;2282;0.849;0.583;38;0;1
6516;6516;721238508;4790;0.576;0.75;77;1484;0
6517;6517;709365483;4437;0.521;0.595;67;1826;0
6518;6518;718477983;4776;0.782;0.765;90;1108;0
6519;6519;719809533;5066;0.713;0.75;84;1969;0
6520;6520;717239133;3939;0.553;0.875;60;642;0
6521;6521;814091058;2492;0.722;0.515;50;2517;1
6522;6522;710555433;2216;0.623;0.6;40;0;1
6523;6523;770956158;4140;0.839;0.744;68;2151;0
6524;6524;718263108;2829;0.919;0.615;42;1457;1
6525;6525;715984908;4850;0.803;0.826;84;1882;0
6526;6526;711020358;4434;0.673;0.837;79;1650;0
6527;6527;788769783;4707;0.76;0.897;74;1024;0
6528;6528;715496808;4159;0.571;0.683;69;2487;0
6529;6529;779931783;2213;0.639;0.382;47;0;1
6530;6530;818763033;4794;1.117;0.69;71;2517;0
6531;6531;711953358;4605;0.773;0.725;88;2264;0
6532;6532;716485308;5008;0.839;0.722;93;1541;0
6533;6533;716432658;4490;0.646;0.625;65;0;0
6534;6534;712691883;2245;0.491;0.464;41;2404;1
6535;6535;712611108;2280;0.663;0.531;49;2517;1
6536;6536;716245833;4473;0.615;0.489;67;2517;0
6537;6537;780052008;3883;0.453;0.7;68;1414;0
